,name,latitude,longitude,city
3483,Piazza Filzi Via Del Porto,45.884058,11.017994,Trentino
3484,Ravazzone,45.860012,10.991222,Trentino
3485,Mori Stazione Via Stazione,45.861992,11.000504,Trentino
3486,Mori Stazione Via Stazione,45.861835,11.000756,Trentino
3487,Reviano,45.891169,11.007339,Trentino
3488,Reviano,45.891587,11.007135,Trentino
3489,S.Ilario Iti,45.910932,11.042028,Trentino
3490,S.Ilario Iti,45.909897,11.041742,Trentino
3491,S.Ilario Via Stroperi,45.912442,11.043807,Trentino
3492,S.Ilario Via Stroperi,45.912526,11.044025,Trentino
3493,Sp.20 S.Sisinio,45.924877,11.02109,Trentino
3494,Sp.20 Zisi,45.931009,11.0221,Trentino
3495,Sp.20 Zisi,45.931416,11.022114,Trentino
3496,Sp.20 S.Sisinio,45.924981,11.021091,Trentino
3497,"Ss.240 ""Millennium Sud""",45.868678,11.014117,Trentino
3498,"Ss.240 ""Millennium Sud""",45.868802,11.014168,Trentino
3499,Ravazzone,45.858843,10.990639,Trentino
3500,"Ss.240 ""Millennium Nord""",45.87032,11.016767,Trentino
3501,"Ss.240 ""Millennium Nord""",45.870588,11.017356,Trentino
3502,Saltaria,45.895428,11.067235,Trentino
3503,Saltaria,45.895205,11.067406,Trentino
3504,Sano,45.846341,10.95153,Trentino
3505,Sasso,45.904055,11.013669,Trentino
3506,Sasso,45.904012,11.013552,Trentino
3507,Senter,45.877509,11.089405,Trentino
3508,Tierno Via Cooperazione,45.846039,10.979226,Trentino
3509,Tierno Via Battisti,45.847813,10.977933,Trentino
3510,Tierno Via Terra Nera,45.847758,10.983714,Trentino
3511,Toldi,45.897923,11.061751,Trentino
3512,Via D.Chiesa,45.8862,11.019382,Trentino
3513,Via Della Libertà,45.884868,11.01759,Trentino
3514,Via Driopozzo Bivio Solatrix,45.89872,11.044441,Trentino
3515,Via Fedrigotti Chiesa,45.884259,11.020419,Trentino
3516,Noriglio Via Fontani,45.884341,11.068684,Trentino
3517,Via Lagarina,45.910398,11.039907,Trentino
3518,Via Magazol Viale Trento,45.898989,11.042022,Trentino
3519,Via Lagarina,45.910879,11.039809,Trentino
3520,Via Puccini Via Donizetti,45.901706,11.046259,Trentino
3521,Via Puccini Via Perosi,45.904525,11.044653,Trentino
3522,Noriglio Via Valteri,45.886141,11.065258,Trentino
3523,Via Vicenza Via Asiago,45.885561,11.059523,Trentino
3524,"Viale Caproni ""Chizzola""",45.868365,11.022468,Trentino
3525,"Viale Del Lavoro ""Aticarta""",45.866295,11.023866,Trentino
3526,Viale Dell'industria,45.871749,11.020844,Trentino
3527,Villa Lagarina Via Magrè,45.917709,11.033241,Trentino
3528,Villa Lagarina Via Magrè,45.91752,11.0335,Trentino
3529,Villa Lagarina V.Segantini,45.916175,11.034148,Trentino
3530,Villa Lagarina V.Segantini,45.91624,11.034111,Trentino
3531,Volano Ss.12,45.917872,11.064022,Trentino
3532,Volano Ss.12,45.917904,11.063864,Trentino
3533,Volano Via Roma,45.917155,11.069925,Trentino
3534,Volano Des Tor,45.917486,11.05751,Trentino
3535,Volano Via Europa,45.916495,11.057175,Trentino
3536,Zaffoni,45.891311,11.065551,Trentino
3537,Zaffoni,45.891281,11.065712,Trentino
3538,Via All'adige,45.888337,11.019065,Trentino
3539,Pomarolo Via Rossaro,45.92582,11.047488,Trentino
3540,Pomarolo Via Del Pionte,45.925107,11.048119,Trentino
3541,Molini,45.91394,11.021209,Trentino
3542,Lago di Cei Bellaria,45.957515,11.032163,Trentino
3543,Lago di Cei,45.951091,11.023204,Trentino
3544,Lago di Cei Albergo,45.948219,11.015833,Trentino
3545,Sp.20 Maso Tiaf,45.936511,11.008595,Trentino
3546,Sp.20 Bivio Per Bordala,45.93091,11.00717,Trentino
3547,Castellano Centro,45.923278,11.007615,Trentino
3548,Sp.20 Bivio Per Bordala,45.930864,11.007231,Trentino
3549,Sp.20 Maso Tiaf,45.93589,11.008592,Trentino
3550,Lago di Cei Capitello,45.94749,11.014816,Trentino
3551,Lago di Cei,45.951043,11.023396,Trentino
3552,Molini,45.914137,11.021268,Trentino
3553,Sp 76 Bivio S.Lazzaro,46.129007,11.115496,Trentino
3554,"Trener ""3 Torri Pat""",46.095023,11.116755,Trentino
3555,"Guardini ""Centochiavi""",46.092562,11.118577,Trentino
3556,"Zambra ""Top Center""",46.091124,11.117963,Trentino
3557,"Zambra ""Ist. D'arte Vittoria""",46.092508,11.116288,Trentino
3558,"Meano ""Centro Civico""",46.127449,11.116516,Trentino
3559,Centochiavi Lunelli,46.092618,11.120546,Trentino
3560,Via Rovigo,45.880486,11.038138,Trentino
3561,Piazza Guella,45.867441,11.03193,Trentino
3562,Largo S.Floriano,45.866422,11.032695,Trentino
3563,Via Cornacalda,45.866722,11.034906,Trentino
3564,Via Della Cisterna,45.867981,11.034818,Trentino
3565,Romagnano 7 Fontane,46.014314,11.104348,Trentino
3566,Travai Piazza Fiera,46.064779,11.122235,Trentino
3567,"Ghiaie ""Giardinerie""",46.052906,11.117026,Trentino
3568,Ghiaie Monte Baldo,46.056336,11.116199,Trentino
3569,Parcheggio Zuffo,46.075042,11.10971,Trentino
3570,Cavalcavia S.Lorenzo,46.070353,11.119104,Trentino
3571,Parcheggio Monte Baldo,46.057138,11.113784,Trentino
3572,Piazzale A22,46.077383,11.111233,Trentino
3573,"Ss 12 ""Pioppeto""",46.108623,11.108714,Trentino
3574,Ss 12 S.Anna,46.112409,11.107435,Trentino
3575,Via A Prato,45.893566,11.030776,Trentino
3576,"Roncafort ""Asilo""",46.100827,11.101807,Trentino
3577,Maso Rossi Aichner,46.105166,11.100782,Trentino
3578,"S.Lorenzo ""Funivia""",46.070046,11.11668,Trentino
3579,"S.Lorenzo ""Funivia""",46.070304,11.117239,Trentino
3580,Sanseverino Monte Baldo,46.057694,11.112576,Trentino
3581,"Sanseverino ""Albere""/Muse",46.063335,11.113224,Trentino
3582,Sanseverino Verdi,46.065847,11.114262,Trentino
3583,"Brescia ""Ca Dei Gai""",46.073516,11.105351,Trentino
3584,Ravina Della Croce,46.040974,11.110972,Trentino
3585,Ss 12 Talvera,46.103288,11.110542,Trentino
3586,"Ghiaie ""Zona Ind.Le Ftm""",46.119114,11.105298,Trentino
3587,Ghiaie Salisburgo,46.122767,11.103333,Trentino
3588,"Ghiaie ""Sc. Materna""",46.124931,11.099733,Trentino
3589,Spini Praga,46.123637,11.097414,Trentino
3590,Palazzine Maso S.Antonio,46.115041,11.101841,Trentino
3591,Crosare Officina,46.110069,11.105482,Trentino
3592,Crosare Parcheggio,46.107992,11.10539,Trentino
3593,Gardolo Castel di Gardolo,46.113908,11.110611,Trentino
3594,Gardolo Castel di Gardolo,46.113885,11.111221,Trentino
3595,Jedin Sanseverino,46.05114,11.114412,Trentino
3596,"Lamar ""Via Rossa""",46.121491,11.106409,Trentino
3597,Via Vallunga Bivio M. Pipel,45.895243,11.052058,Trentino
3598,Maso Valduga,45.899926,11.054671,Trentino
3599,Bosco Della Citta',45.901614,11.055392,Trentino
3600,Maso Valduga,45.899768,11.054285,Trentino
3601,Via Vallunga Bivio M. Pipel,45.895243,11.051971,Trentino
3602,Viale Dei Colli Via Vallunga,45.891091,11.049781,Trentino
3603,Viale Dei Colli Via Vallunga,45.891342,11.049816,Trentino
3604,"Sopramonte ""Campra""",46.078492,11.058287,Trentino
3605,"Sopramonte ""Campra""",46.07873,11.058128,Trentino
3606,"Brescia ""Ca Dei Gai""",46.073335,11.105636,Trentino
3607,"Pranzelores ""Top Center""",46.089854,11.118521,Trentino
3608,"Pranzelores ""Tridente""",46.086558,11.12006,Trentino
3609,Povo Pantè,46.064013,11.150936,Trentino
3610,Roncafort Caproni,46.100115,11.099704,Trentino
3611,Roncafort Bettine,46.097545,11.102217,Trentino
3612,Corso Verona Via Cainelli,45.87727,11.035961,Trentino
3613,Ponte di Ravina,46.045489,11.113298,Trentino
3614,Ponte di Ravina,46.045521,11.1136,Trentino
3615,"Villazzano ""Chiesa""",46.049488,11.143839,Trentino
3616,"Ss 45 ""Scala""",46.077367,11.099788,Trentino
3617,"Sopramonte ""M.Petoci""",46.066954,11.059506,Trentino
3618,Vigo Meano Don Perugini,46.132987,11.133917,Trentino
3619,Mori Via Del Garda,45.851519,10.97251,Trentino
3620,"Cognola ""Chiesa""",46.076326,11.141352,Trentino
3621,Muralta Valsugana,46.076656,11.130373,Trentino
3622,Toldi,45.89797,11.061611,Trentino
3623,Costa,45.884401,11.072916,Trentino
3624,Sp.2 Bivio Per Cisterna,45.881281,11.075364,Trentino
3625,Isera P.Zza S.Vincenzo-O.,45.885459,11.009155,Trentino
3626,Ss.240 Ponte Sull'adige,45.863191,10.997287,Trentino
3627,Ss.240 Ponte Sull'adige,45.863235,10.997353,Trentino
3628,Verdi Inama,46.066496,11.117755,Trentino
3629,Gazzadina Le Case Nòve,46.134118,11.128304,Trentino
3630,Gazzadina Del Porfido,46.130582,11.126159,Trentino
3631,Cimirlo,46.067614,11.184697,Trentino
3632,Eremo,46.068317,11.178752,Trentino
3633,Celva,46.070702,11.17648,Trentino
3634,Via Eremo,46.067997,11.175561,Trentino
3635,Maso di Brenz,46.06572,11.172229,Trentino
3636,Borino Civ.69,46.066126,11.168742,Trentino
3637,Borino,46.066995,11.165581,Trentino
3638,Borino Civ.69,46.06601,11.168859,Trentino
3639,Maso di Brenz,46.065674,11.172377,Trentino
3640,Via Eremo,46.067909,11.175714,Trentino
3641,Eremo,46.068203,11.178585,Trentino
3642,"Verona ""Big Center""",46.045763,11.130817,Trentino
3643,"Verona ""Big Center""",46.045691,11.131058,Trentino
3644,"Viale Caproni ""Luxottica""",45.864859,11.017763,Trentino
3645,Via di Vittorio,45.863141,11.020958,Trentino
3646,Villa Lagarina V. Zandonai,45.912479,11.031902,Trentino
3647,"Povo ""Polo Sociale"" Cap.",46.065613,11.158006,Trentino
3648,Mori Via Del Garda,45.851921,10.972035,Trentino
3649,Patone Gera,45.897941,11.002045,Trentino
3650,Patone Gera,45.898068,11.002122,Trentino
3651,Gardolo 4 Nov. 2 Giugno,46.101254,11.112952,Trentino
3652,Spini Loghét,46.1205,11.091082,Trentino
3653,Spini Loghét,46.120567,11.091216,Trentino
3654,"Fersina ""Zona Artigianale""",46.038208,11.124586,Trentino
3655,"Fersina ""Zona Sportiva""",46.041683,11.123708,Trentino
3656,Piazza Cappuccini,46.073078,11.128446,Trentino
3657,Avancini Laste,46.071423,11.130839,Trentino
3658,Rsa Angeli Custodi,46.069881,11.131245,Trentino
3659,Giardini Collina,46.068142,11.129678,Trentino
3660,Via Cittadella Via Mozart,45.901288,11.04012,Trentino
3661,Gazzoletti Piazza Dante,46.071816,11.121971,Trentino
3662,Povo Sommarive,46.065587,11.150445,Trentino
3663,"Povo ""Polo Scientifico"" Est",46.067773,11.150538,Trentino
3664,Isera P.Zza S.Vincenzo-E.,45.885397,11.009288,Trentino
3665,"Villazzano ""Stazione Fs""",46.044758,11.139687,Trentino
3666,"Villazzano ""Stazione Fs""",46.044754,11.139434,Trentino
3667,"Ss.12 ""Rovercenter""",45.864206,11.029049,Trentino
3668,Ss 349 Pozzata,46.04178,11.14238,Trentino
3669,Parcheggio Ghiaie,46.038742,11.12436,Trentino
3670,Via Pedroni,45.892216,11.033019,Trentino
3671,"Via Unione ""Residenza Eos""",45.893295,11.027252,Trentino
3672,Via Unione Scuole Filzi,45.888721,11.024218,Trentino
3673,Dos Trento Mariano,46.073694,11.114478,Trentino
3674,Lenzima Via Della Vittoria,45.877392,10.991753,Trentino
3675,Lenzima Via Della Vittoria,45.877342,10.991621,Trentino
3676,Noriglio Mon. Ai Caduti,45.883987,11.070215,Trentino
3677,Viale Vittoria Scuole Degasperi,45.884932,11.02389,Trentino
3678,Via Delle Laste,46.072467,11.129917,Trentino
3679,Savignano,45.938008,11.056053,Trentino
3680,Gard.D.Mezzo Dos D.La Luna,46.115345,11.117265,Trentino
3681,Gard.D.Mezzo Maso Garbini,46.114495,11.11663,Trentino
3682,"Vigo Meano ""S.Pietro""",46.128252,11.13457,Trentino
3683,Via Unione Scuole Filzi,45.888575,11.024195,Trentino
3684,Via Comel,45.904014,11.042308,Trentino
3685,Via Zigherane,45.879247,11.023763,Trentino
3686,Via Zigherane,45.87959,11.023308,Trentino
3687,Baldresca,45.880129,11.028544,Trentino
3688,Ss 45 S.Giorgio,46.078668,11.099299,Trentino
3689,"Spini ""Pal. Giano""",46.12167,11.095136,Trentino
3690,"Spini ""Pal. Giano""",46.121606,11.095086,Trentino
3691,Spini Varsavia,46.125528,11.098368,Trentino
3692,Spini Varsavia,46.125825,11.098119,Trentino
3693,Spini Masadori,46.119932,11.096486,Trentino
3694,Spini Masadori,46.120106,11.096254,Trentino
3695,Spini Bregenz,46.117063,11.092401,Trentino
3696,Spini Bregenz,46.117025,11.092475,Trentino
3697,"Spini ""Casa Circondariale""",46.127053,11.096713,Trentino
3698,"Interporto ""Interbrennero""",46.111248,11.090882,Trentino
3699,"Interporto ""Interbrennero""",46.111195,11.090792,Trentino
3700,"Innsbruck ""Trentino Trasporti""",46.101861,11.094798,Trentino
3701,"Innsbruck ""Trentino Trasporti""",46.102289,11.094582,Trentino
3702,"Interporto ""Logistica 2""",46.106315,11.092329,Trentino
3703,"Interporto ""Logistica 2""",46.106112,11.092271,Trentino
3704,"Interporto ""Fercam""",46.108338,11.091621,Trentino
3705,"Interporto ""Fercam""",46.108429,11.0917,Trentino
3706,Spini Praga,46.123565,11.097434,Trentino
3707,Pedersano,45.922564,11.020235,Trentino
3708,"Vela ""Scuole S.Vigilio""",46.081292,11.102655,Trentino
3709,"Villa Lagar. ""Bocciodromo""",45.920749,11.032002,Trentino
3710,"Villa Lagar. ""Bocciodromo""",45.920286,11.031886,Trentino
3711,"Villa Lagarina ""Al Ponte""",45.913238,11.037376,Trentino
3712,"Villa Lagarina ""Al Ponte""",45.913174,11.037347,Trentino
3713,"Ss.240 ""Alla Staffa""",45.87276,11.024322,Trentino
3714,Castellano Don Zanolli,45.926062,11.005712,Trentino
3715,Mattarello Gotarda,46.009942,11.128455,Trentino
3716,Mattarello Fratte,46.005441,11.126379,Trentino
3717,Via Zandonai,45.88668,11.02012,Trentino
3718,Roncafort Nord,46.103456,11.100245,Trentino
3719,Povo Pantè,46.063948,11.150557,Trentino
3720,Mori Via Filzi,45.854392,10.972141,Trentino
3721,Mori Via Don Sturzo,45.85334,10.970029,Trentino
3722,Mori Via Terra Nera,45.850031,10.981008,Trentino
3723,Via All'adige,45.888336,11.018626,Trentino
3724,Via Monte Pipel,45.895097,11.057072,Trentino
3725,"Interporto ""Sait""",46.113255,11.090192,Trentino
3726,"Interporto ""Sait""",46.113317,11.090281,Trentino
3727,Via Balista Ist. Veronesi,45.896065,11.030962,Trentino
3728,Viale Vittoria Scuole Degasperi,45.884804,11.023959,Trentino
3729,"Povo ""Polo Scientifico"" Ovest",46.067349,11.150368,Trentino
3730,Calliano Via Marcolini,45.931773,11.092112,Trentino
3731,Calliano Via Marcolini,45.931765,11.092773,Trentino
3732,Volano Via Delle Ancone,45.917819,11.076404,Trentino
3733,Ss.12 Fornaci,45.919444,11.085325,Trentino
3734,Volano Via Roma,45.917298,11.070048,Trentino
3735,Nomi Cantina Sociale,45.928339,11.074608,Trentino
3736,Nogaredo Via Verdi,45.911618,11.024558,Trentino
3737,Sp.20 Bivio Noarna,45.915826,11.016557,Trentino
3738,Sp.20 Bivio Noarna,45.91588,11.016801,Trentino
3739,Via 13 Settembre,45.908302,11.041662,Trentino
3740,Campana Dei Caduti,45.874381,11.040909,Trentino
3741,Marco Parco Ex De Bellat,45.843722,11.00715,Trentino
3742,Marco Parco Ex De Bellat,45.843535,11.007469,Trentino
3743,Marco Via S.Romedio,45.845955,11.004524,Trentino
3744,Marco Via S.Romedio,45.847437,11.003377,Trentino
3745,Mori Stazione,45.860603,11.001712,Trentino
3746,Mori Stazione,45.860969,11.001672,Trentino
3747,Via Salvetti,45.905949,11.042875,Trentino
3748,Ss.12 Castel Pietra,45.921722,11.091307,Trentino
3749,Ss.12 Castel Pietra,45.922938,11.092223,Trentino
3750,Ss.12 Campagnole,45.928854,11.093009,Trentino
3751,Ss.12 Campagnole,45.928852,11.093151,Trentino
3752,Porte di Trambileno,45.883348,11.051598,Trentino
3753,Porte di Trambileno,45.88353,11.052027,Trentino
3754,Viale Schio,45.883599,11.043712,Trentino
3755,Viale Schio,45.88369,11.04365,Trentino
3756,Viale Zugna 13,45.88447,11.046999,Trentino
3757,Viale Zugna 13,45.884452,11.047159,Trentino
3758,Viale Zugna 48,45.884383,11.049307,Trentino
3759,Viale Zugna 48,45.884347,11.049428,Trentino
3760,Via Magazol Viale Trento,45.899299,11.041953,Trentino
3761,"Ss.240 ""Alla Staffa""",45.872821,11.024165,Trentino
3762,Rsa S.Bartolomeo,46.048673,11.134145,Trentino
3763,Casette,45.880722,11.01785,Trentino
3764,"Via Fornaci ""Texbond""",45.859392,11.005002,Trentino
3765,"Via Fornaci ""Dana""",45.854746,11.004437,Trentino
3766,"Via Fornaci ""Dana""",45.854456,11.004104,Trentino
3767,"Ss.240 ""Meb""",45.867859,11.011825,Trentino
3768,Ossario Castel Dante,45.871892,11.035443,Trentino
3769,Via Bellini,45.899265,11.044677,Trentino
3770,Via Vicenza Via Asiago,45.885485,11.059419,Trentino
3771,Genovesa,45.882907,11.062548,Trentino
3772,Genovesa,45.882458,11.062551,Trentino
3773,Noriglio Via Jacob,45.883853,11.067447,Trentino
3774,Noriglio Via Jacob,45.883773,11.067595,Trentino
3775,Noriglio Parco Alle Pozze,45.884317,11.065741,Trentino
3776,Nogaredo Vignai,45.910279,11.019416,Trentino
3777,Cisterna Capolinea,45.883114,11.087308,Trentino
3778,Noriglio Scuole Elementari,45.881946,11.068806,Trentino
3779,"Sp.23 ""Nero Cubo""",45.855421,11.002178,Trentino
3780,Viale Schio S.Maria,45.884693,11.043499,Trentino
3781,"Via Unione ""Residenza Eos""",45.893503,11.027539,Trentino
3782,Monte Ghello,45.887462,11.066107,Trentino
3783,Monte Ghello,45.887016,11.066335,Trentino
3784,"Viale Caproni ""Chizzola""",45.86831,11.021989,Trentino
3785,"Villa Lagarina ""Poste""",45.914403,11.03316,Trentino
3786,Castellano Don Zanolli,45.92614,11.005757,Trentino
3787,Calliano Ss.12,45.934315,11.096015,Trentino
3788,Calliano Ss.12,45.934334,11.095867,Trentino
3789,Calliano Cimitero,45.936981,11.098858,Trentino
3790,Besenello,45.941818,11.109935,Trentino
3791,Besenello Nord,45.945821,11.106086,Trentino
3792,Besenello Sud,45.936872,11.110209,Trentino
3793,Noriglio Parco Alle Pozze,45.884248,11.065177,Trentino
3794,Via Dell'artigiano,45.864405,11.017804,Trentino
3795,Gabbiolo Capolinea,46.055511,11.149099,Trentino
3796,Volano Via Spiazze,45.915721,11.051422,Trentino
3797,Viale Dei Colli Bertolda,45.888345,11.051601,Trentino
3798,Cadine Della Fornas,46.08716,11.069036,Trentino
3799,Cadine Della Fornas,46.086923,11.069365,Trentino
3800,Spini Palazzine,46.116627,11.099959,Trentino
3801,Borgo S.Caterina,45.889827,11.039441,Trentino
3802,"Venezia ""Port'aquila""",46.069526,11.127851,Trentino
3803,Porte Chiesa,45.883422,11.053317,Trentino
3804,Porte Via Al Brentegam,45.881067,11.053136,Trentino
3805,Porte Via Miravalle,45.879937,11.04714,Trentino
3806,Dosso,45.881357,11.054806,Trentino
3807,Porte Chiesa,45.883186,11.053711,Trentino
3808,Porte Via Al Brentegam,45.880931,11.052681,Trentino
3809,Porte Via Miravalle,45.879916,11.046858,Trentino
3810,Dosso,45.881524,11.054596,Trentino
3811,Sp.89 Maso Brentegam,45.880439,11.050881,Trentino
3812,Via Fornaci Via Pineta,45.86498,11.00618,Trentino
3813,Via Fornaci Via Pineta,45.86477,11.005449,Trentino
3814,Funivia-Staz. di Valle-Trento,46.069626,11.115638,Trentino
3815,Funivia-Staz. di Monte-Sardagna,46.065992,11.102652,Trentino
3816,Mattarello Rozola,46.012738,11.132181,Trentino
3817,Mattarello Rozola,46.012703,11.13196,Trentino
3818,Mattarello Regole,46.01106,11.131733,Trentino
3819,Mattarello Regole,46.01121,11.131629,Trentino
3820,"Mattarello ""Parco""",46.008471,11.131587,Trentino
3821,"Mattarello ""Parco""",46.007875,11.131414,Trentino
3822,"Mattarello ""Torre Franca""",46.006579,11.131075,Trentino
3823,"Mattarello ""Torre Franca""",46.005933,11.129952,Trentino
3824,Mattarello Ex Stazione,46.007524,11.126757,Trentino
3825,Mattarello Sud,46.00273,11.126218,Trentino
3826,Piazza Centa,46.076209,11.12376,Trentino
3827,Cadine Voltei,46.086301,11.068642,Trentino
3828,Centa Brennero,46.075665,11.124033,Trentino
3829,Via Brigata Mantova,45.868215,11.03616,Trentino
3830,Via Brigata Mantova,45.868386,11.036299,Trentino
3831,Via Cipressi,45.870184,11.032803,Trentino
3832,Stadio Quercia,45.901209,11.036376,Trentino
3833,Via Tonetti,45.90285,11.037784,Trentino
3834,Pomarolo S.Antonio,45.933993,11.047842,Trentino
3835,Pomarolo S.Antonio,45.933956,11.047817,Trentino
3836,Vigo Meano Don Perugini,46.133145,11.133831,Trentino
3837,"Melta ""Case Itea""",46.102288,11.118252,Trentino
3838,Piazzale Divisioni Alpine,46.071069,11.109923,Trentino
3839,Via Magazol Via Cimarosa,45.899889,11.039716,Trentino
3840,Isera Scuole Elementari,45.882862,11.008238,Trentino
3841,"Viale Del Lavoro ""Rovercenter""",45.863835,11.026973,Trentino
3842,Via Pasqui,45.89967,11.037304,Trentino
3843,Via Parteli,45.896553,11.036619,Trentino
3844,Via Circonvallazione,45.883392,11.038628,Trentino
3845,Stadio Quercia,45.90113,11.036177,Trentino
3846,Marco Nord,45.849547,11.012707,Trentino
3847,Marco Nord,45.849668,11.012628,Trentino
3848,Parcheggio Via Lidorno,46.033496,11.125864,Trentino
3849,Parcheggio Area Camper,46.034264,11.127215,Trentino
3850,Via Del Garda Via Porte Rosse,45.872836,11.028888,Trentino
3851,Via Del Garda Via Porte Rosse,45.872891,11.028584,Trentino
3852,Clinica Solatrix,45.89799,11.04551,Trentino
3853,Via Unione Via Zotti,45.886361,11.023195,Trentino
3854,Via Campagnole,45.889292,11.037026,Trentino
3855,Piazza Filzi Via Del Porto,45.883945,11.018138,Trentino
3856,Isera Asilo,45.884265,11.008312,Trentino
3857,Via Perosi,45.904237,11.044052,Trentino
3858,Villa Lagarina Sc.Medie,45.917932,11.031625,Trentino
3859,Strada Degli Artiglieri,45.869985,11.036448,Trentino
