name,latitude,longitude,city,id
Fiorè,46.120681,11.265435,Trentino,bus_stop2323
Tres Via Nazionale 12,46.320661,11.093012,Trentino,bus_stop2324
Romeno-Via S.Romedio,46.391671,11.117448,Trentino,bus_stop2325
S.Martino di C.-Via Pezgaiard,46.259361,11.808822,Trentino,bus_stop2326
Tezze-V. Masetto Vecchio,45.997901,11.668577,Trentino,bus_stop2327
Mezzolombardo-Bivio Fai,46.223117,11.081663,Trentino,bus_stop2328
Rovereto Via S.Giovanni Bosco,45.891524,11.041677,Trentino,bus_stop2329
Campi Loc.Zumiani,45.91319,10.816146,Trentino,bus_stop2330
Bordiana,46.387216,10.981975,Trentino,bus_stop2331
Zencheri,45.881654,11.157533,Trentino,bus_stop2332
Lamar-Ponte Avisio,46.13463,11.110898,Trentino,bus_stop2333
Malgolo-Via Al Castello 6,46.384564,11.094843,Trentino,bus_stop2334
Valda Via Centrale 25,46.210887,11.272475,Trentino,bus_stop2335
Ronzone-Via 4 Novembre 44,46.418926,11.145805,Trentino,bus_stop2336
Dovena-Via Roma Civ. 4,46.456546,11.127463,Trentino,bus_stop2337
Dovena-Inizio Paese,46.457487,11.125247,Trentino,bus_stop2338
Denno-Via Marconi 46,46.272566,11.05223,Trentino,bus_stop2339
Garniga T.-V.Bagni di Fieno 1,45.999662,11.085765,Trentino,bus_stop2340
Marce' Sp 222 Km 0.650,46.021054,10.822246,Trentino,bus_stop2341
Nanno Via Bergamo 5,46.319385,11.046681,Trentino,bus_stop2342
Tuenno V. 4 Ville 41,46.336658,11.028393,Trentino,bus_stop2343
Trentino Trasporti,46.102234,11.094457,Trentino,bus_stop2344
Civezzano-Maso Zandonà,46.08783,11.190616,Trentino,bus_stop2345
Mezzomonte-Loc. Barco,45.9227,11.135806,Trentino,bus_stop2346
Bivio Costa di Terragnolo,45.880854,11.147888,Trentino,bus_stop2347
Rovere' Della Luna,46.248576,11.167963,Trentino,bus_stop2348
Stedileri-Di Fronte Civ. 7,45.872788,11.165591,Trentino,bus_stop2349
Nago Bivio Z.A.I. Mala,45.877839,10.898896,Trentino,bus_stop2350
Imer Via Nazionale 144,46.149776,11.791401,Trentino,bus_stop2351
Cicona Sp Km 2.4,46.160324,11.740889,Trentino,bus_stop2352
Romagnano-Maso Bozza,45.997977,11.10156,Trentino,bus_stop2353
Ca' Rossa-Bar Ristoro,45.854603,10.567038,Trentino,bus_stop2354
Sopramonte-Via Belina,46.072241,11.06301,Trentino,bus_stop2355
Sopramonte-Via Belina 11,46.070915,11.063181,Trentino,bus_stop2356
Sopramonte-Bunaga,46.069391,11.057331,Trentino,bus_stop2357
Nogarè V.Di S.Giuseppe,46.103968,11.211661,Trentino,bus_stop2358
"Calliano Sp 49 ""Cimitero""",45.936861,11.098734,Trentino,bus_stop2359
Lago di Terlago-Hotel Lillà,46.097411,11.058244,Trentino,bus_stop2360
Lago di Terlago-Ponte,46.095602,11.055253,Trentino,bus_stop2361
Salorno-Trenitalia,46.245671,11.202732,Trentino,bus_stop2362
Egna-Termeno-Trenitalia,46.319099,11.257377,Trentino,bus_stop2363
Ora-Staz. Fs,46.360988,11.296997,Trentino,bus_stop2364
Magrè-Cortaccia-Trenitalia,46.2878,11.232462,Trentino,bus_stop2365
Ora-Staz. Fs,46.360977,11.297556,Trentino,bus_stop2366
Montagna,46.333022,11.299346,Trentino,bus_stop2367
Ponte Aldino,46.342952,11.336943,Trentino,bus_stop2368
Fraveggio Vernisi,46.080553,10.995846,Trentino,bus_stop2369
S. Michele A/Adige-Sc.Elem.,46.189875,11.134123,Trentino,bus_stop2370
Pergine-Via S.Pietro Asl,46.063214,11.244425,Trentino,bus_stop2371
Pergine V.S.Pietro Parch.Curie,46.063434,11.245597,Trentino,bus_stop2372
"Sabbionara V.Pozza ""Erta""",45.743006,10.967606,Trentino,bus_stop2373
Sabbionara Via Morielle,45.742358,10.95658,Trentino,bus_stop2374
Villa Lagarina-Bocciodromo,45.920545,11.031934,Trentino,bus_stop2375
Morganti-Maso Romina,45.930746,11.224033,Trentino,bus_stop2376
Ponzolotti,45.73878,11.070717,Trentino,bus_stop2377
Revedea Sp 79 Civ. 18,46.152755,11.74761,Trentino,bus_stop2378
Vigolo Baselga-Paese,46.081576,11.044889,Trentino,bus_stop2379
Sardagna Civ.20,46.073125,11.093575,Trentino,bus_stop2380
Noriglio Loc. Masi Brenta,45.878437,11.084032,Trentino,bus_stop2381
Calceranica C.So Alpini Gmp,46.001501,11.245595,Trentino,bus_stop2382
Levico T. Fraz. Campiello,46.018806,11.353073,Trentino,bus_stop2383
Madonna di C.-Loc.Paluac,46.205362,10.813257,Trentino,bus_stop2384
Rocce Rosse-Nuovi Golfi,46.032921,11.049851,Trentino,bus_stop2385
Passo Cereda Civ 9,46.192639,11.902736,Trentino,bus_stop2386
Samoclevo-Bivio,46.365038,10.937464,Trentino,bus_stop2387
Termon Nord,46.270225,11.036673,Trentino,bus_stop2388
"Ragoli ""Macelleria""",46.051813,10.775661,Trentino,bus_stop2389
Ziano di Fiemme,46.286803,11.559847,Trentino,bus_stop2390
"Ragoli ""Croce""",46.054826,10.781588,Trentino,bus_stop2391
Male' Via Degli Alpini 2,46.353384,10.911173,Trentino,bus_stop2392
Villini Dell'alpe Via Bolzano,46.418562,11.189165,Trentino,bus_stop2393
Coredo Via Tavon 42,46.35361,11.088083,Trentino,bus_stop2394
Coredo Via Trento,46.347117,11.086835,Trentino,bus_stop2395
Lavarone Civ. 61,45.939297,11.273849,Trentino,bus_stop2396
Andalo-Bivio Priori,46.177371,11.017823,Trentino,bus_stop2397
Scanna Civ. 51,46.39474,11.024574,Trentino,bus_stop2398
Castelfondo Via Dante,46.452674,11.121791,Trentino,bus_stop2399
"S.Michele ""Fondazione-Mensa""",46.194907,11.135484,Trentino,bus_stop2400
Cogolo Polo Scolastico,46.347398,10.696837,Trentino,bus_stop2401
Strigno Via Colle Civ. 6,46.067172,11.519088,Trentino,bus_stop2402
Mezz.Do Via Perlasca,46.217566,11.093381,Trentino,bus_stop2403
Sabbionara Via De Gasperi,45.738765,10.952482,Trentino,bus_stop2404
Gionghi-Polo Scolastico,45.940039,11.268655,Trentino,bus_stop2405
Tobia-Gionghi,45.940363,11.262785,Trentino,bus_stop2406
Volano-Loc.Fornaci,45.919376,11.085281,Trentino,bus_stop2407
Loc.Piaggi Bassi,45.800465,10.976076,Trentino,bus_stop2408
Molveno Deposito,46.149626,10.980083,Trentino,bus_stop2409
Levico T. Polo Scolastico,46.013613,11.306296,Trentino,bus_stop2410
Fucine Scuola Media,46.311137,10.732821,Trentino,bus_stop2411
Loc. Coveli Civ. 35,46.197725,11.143655,Trentino,bus_stop2412
Fondo Via Iv Novembre,46.441453,11.130885,Trentino,bus_stop2413
Ruffre' Maso Rautazzi,46.415401,11.190235,Trentino,bus_stop2414
Cavareno Via Roen 32,46.403499,11.13958,Trentino,bus_stop2415
Vervo'-Campanile,46.307458,11.118911,Trentino,bus_stop2416
Strigno Via Colle Civ. 6,46.067132,11.519255,Trentino,bus_stop2417
Spiazzo Rend. Colarin Civ. 147,46.109169,10.746097,Trentino,bus_stop2418
Transacqua-Via Delle Fonti,46.173388,11.829637,Trentino,bus_stop2419
Masi-Via Micelette Civ. 4,46.281817,11.499278,Trentino,bus_stop2420
Maso Reigl,45.972251,10.980798,Trentino,bus_stop2421
Maso Samuele,45.967937,10.979947,Trentino,bus_stop2422
Maso Del Silvio,45.966582,10.978169,Trentino,bus_stop2423
Masi-Incrocio Via Zurlon,45.964407,10.97693,Trentino,bus_stop2424
Masi di Sotto,45.96651,10.973481,Trentino,bus_stop2425
Coredo Via Zambaroni 12,46.349178,11.088837,Trentino,bus_stop2426
Torchio Bivio Cogatti,46.091011,11.196991,Trentino,bus_stop2427
Cogatti,46.093742,11.196814,Trentino,bus_stop2428
Ossana Scuola Elementare,46.307678,10.739556,Trentino,bus_stop2429
Portolo Via San Tomaso,46.305005,11.056611,Trentino,bus_stop2430
Strigno-Staz. Fs,46.051417,11.514739,Trentino,bus_stop2431
Campitello Hotel Salvan,46.474288,11.738371,Trentino,bus_stop2432
Rovereto-Fermata Trenitalia,45.890326,11.033848,Trentino,bus_stop2433
Mori-Trenitalia,45.861249,11.002345,Trentino,bus_stop2434
Serravalle-Trenitalia,45.808287,11.015221,Trentino,bus_stop2435
Ala-Trenitalia,45.758925,10.996327,Trentino,bus_stop2436
Avio-Trenitalia,45.73369,10.956084,Trentino,bus_stop2437
Borghetto-Trenitalia,45.696733,10.926909,Trentino,bus_stop2438
Cire' Via Al Dos De La Roda 12,46.074602,11.211547,Trentino,bus_stop2439
Calavino-Via Battisti Civ 20,46.040787,10.982031,Trentino,bus_stop2440
"Trento Ss45 ""Scala""",46.077367,11.099788,Trentino,bus_stop2441
Strigno Fs-Bretella Mag.Brico,46.052374,11.51093,Trentino,bus_stop2442
Busarel,46.140569,11.77365,Trentino,bus_stop2443
Tres Via Predaia Inc. V.Tavana,46.32116,11.100643,Trentino,bus_stop2444
Mezzano-Sc.Elementare,46.156589,11.808298,Trentino,bus_stop2445
Centa Bv Tiecheri-Frisanchi,45.965305,11.224655,Trentino,bus_stop2446
S.Marino,45.898196,11.692541,Trentino,bus_stop2447
Cismon Del Grappa,45.919668,11.729845,Trentino,bus_stop2448
S.Nazario,45.838414,11.690543,Trentino,bus_stop2449
S.Marino,45.898916,11.693684,Trentino,bus_stop2450
Primolano-Staz. Fs,45.965537,11.702529,Trentino,bus_stop2451
"Zona Industriale""Luxottica"" R",45.865303,11.018505,Trentino,bus_stop2452
Romagnano Loc.Torricella Sft,45.993002,11.098518,Trentino,bus_stop2453
Sardagna Civ. 22,46.069494,11.095248,Trentino,bus_stop2454
Frassilongo-Maso Pinterstoll,46.080381,11.285125,Trentino,bus_stop2455
Grigno Casearia Monti Trentini,46.0066,11.649479,Trentino,bus_stop2456
Baitoni-Via Aldo Sette Civ.1,45.813642,10.547148,Trentino,bus_stop2457
Mezzano-Via Molaren 27,46.160763,11.817176,Trentino,bus_stop2458
Barbine Sp 239 Km. 0.500,46.157206,11.753751,Trentino,bus_stop2459
Riva Del G.-Autostaz.,45.893199,10.84536,Trentino,bus_stop2460
Favrio Civ. 65,45.999625,10.85237,Trentino,bus_stop2461
Carbonare Via Manzoni,45.934042,11.229041,Trentino,bus_stop2462
Viote Golfo Sulla Sp85,46.020934,11.041721,Trentino,bus_stop2463
Cadine Strada di Cadine 5,46.086842,11.069376,Trentino,bus_stop2464
Trento Port'aquila,46.069468,11.127846,Trentino,bus_stop2465
Telve di Sopra Via S.Pio X,46.07331,11.471687,Trentino,bus_stop2466
Cavareno Via Roen 59,46.400524,11.13988,Trentino,bus_stop2467
Porte Via Al Brentegam,45.880954,11.052888,Trentino,bus_stop2468
Valmorbia Inc. Dosso/Tezze,45.81736,11.094238,Trentino,bus_stop2469
Sarnonico Viale S.Lorenzo,46.41914,11.140621,Trentino,bus_stop2470
Dambel-Loc. Casette,46.409037,11.102598,Trentino,bus_stop2471
Baitoni-V. Aldo Sette Civ.1,45.812946,10.54664,Trentino,bus_stop2472
Viale Industria Amnu,46.06869,11.233669,Trentino,bus_stop2473
Sabbionara V.Pozza Civ. 6,45.743209,10.962574,Trentino,bus_stop2474
Marcena-Sp 6,46.442657,11.011781,Trentino,bus_stop2475
Molveno-V.Nazionale,46.141903,10.96397,Trentino,bus_stop2476
Ortise' C/O Accesso Nord Paese,46.328622,10.784458,Trentino,bus_stop2477
Molina di F. Via Weber/Rive,46.273245,11.422091,Trentino,bus_stop2478
Condino Sp123 Stab. Illen,45.896219,10.606777,Trentino,bus_stop2479
Aldeno Viale Europa,45.982499,11.093577,Trentino,bus_stop2480
Aldeno Via Del Perer,45.979714,11.093802,Trentino,bus_stop2481
Serrada Via Pasubio,45.888656,11.153267,Trentino,bus_stop2482
Rocca,45.753211,11.026403,Trentino,bus_stop2483
Speccheri Sp 219 Km 1.100,45.774515,11.122088,Trentino,bus_stop2484
Stenico-Loc. Ca' Bianca,46.052009,10.871107,Trentino,bus_stop2485
Castello-Bivio di Stavel,46.321462,10.782419,Trentino,bus_stop2486
Ronzo Chienis-V.Pra Da Le Ri,45.891098,10.949604,Trentino,bus_stop2487
Lasino Sp 84 Viale San Pietro,46.020354,10.982115,Trentino,bus_stop2488
Fai Paganella,46.175419,11.068629,Trentino,bus_stop2489
Malgolo Piazza De Betta,46.378987,11.091222,Trentino,bus_stop2490
Valle S.Felice-Cimitero,45.867916,10.939903,Trentino,bus_stop2491
Manzano-Bivio,45.864482,10.950219,Trentino,bus_stop2492
Pian Del Gac Civ. 25,46.133574,11.205894,Trentino,bus_stop2493
Massone Via Cappuccini,45.920536,10.901733,Trentino,bus_stop2494
"Ceole ""Cementificio""",45.909601,10.855213,Trentino,bus_stop2495
Riva Del G. Via Oleandri,45.899603,10.844528,Trentino,bus_stop2496
Cismon Del Grappa-Staz. Fs,45.919591,11.729686,Trentino,bus_stop2497
S.Marino-Staz. Fs,45.899682,11.693992,Trentino,bus_stop2498
Carpanè-Staz. Fs,45.86002,11.661195,Trentino,bus_stop2499
S.Nazario-Staz. Fs,45.839698,11.68799,Trentino,bus_stop2500
Solagna-Staz. Fs,45.815553,11.721235,Trentino,bus_stop2501
Bassano Del Grappa-Staz. Fs,45.766712,11.741647,Trentino,bus_stop2502
Zortea Bar Bellavista,46.163631,11.753061,Trentino,bus_stop2503
Tassullo Strada Quattro Ville,46.339649,11.052427,Trentino,bus_stop2504
"Ampola ""Parch. Biotopo""",45.872716,10.652963,Trentino,bus_stop2505
Tres Loc.Bonifica,46.321236,11.082239,Trentino,bus_stop2506
Terlago Via Omigo,46.097912,11.047912,Trentino,bus_stop2507
Sabbionara-P.Za Conciliazione,45.740126,10.953404,Trentino,bus_stop2508
Hacleri-Maso Markl,46.121313,11.33903,Trentino,bus_stop2509
Via S.Pietro 82-Villa Rosa,46.065064,11.248728,Trentino,bus_stop2510
Taio Via Roma,46.313915,11.070557,Trentino,bus_stop2511
Regnana Alta,46.151195,11.310705,Trentino,bus_stop2512
Sporminore Civ. 86,46.238268,11.027409,Trentino,bus_stop2513
Sanzeno Civ. 61,46.368682,11.078425,Trentino,bus_stop2514
Rovereto Via Savioli,45.892086,11.037431,Trentino,bus_stop2515
Romeno Scuola Elementare,46.393307,11.117602,Trentino,bus_stop2516
Claiano Nord-Sp 140,46.316343,10.773083,Trentino,bus_stop2517
Mattarello-Via Catoni,46.003129,11.126821,Trentino,bus_stop2518
Mattarello-Ex St.Vestimenta,46.000768,11.126334,Trentino,bus_stop2519
Nogarè Via Pinetana 2/A,46.100575,11.212094,Trentino,bus_stop2520
Tassullo Strada Quattro Ville,46.339811,11.052433,Trentino,bus_stop2521
Santa Croce Sp 5 Diram.Bivedo,46.024475,10.836248,Trentino,bus_stop2522
Foppiano-Piazzale Chiesa,45.840857,11.062822,Trentino,bus_stop2523
Predazzo-Loc. Gac,46.300352,11.588865,Trentino,bus_stop2524
Moena Ss.48-Zona Artigianale,46.360952,11.644586,Trentino,bus_stop2525
Andalo Municipio,46.16508,11.003306,Trentino,bus_stop2526
Molveno Lago di Bior,46.138506,10.970983,Trentino,bus_stop2527
Mechel Capitello--Civ. 28,46.348645,11.021337,Trentino,bus_stop2528
Mori Via Del Garda. 63,45.851453,10.972498,Trentino,bus_stop2529
Tiarno di Sotto-S.Lucia,45.892696,10.702086,Trentino,bus_stop2530
Vo' Sinistro-Via Gen.Cantore,45.729949,10.950645,Trentino,bus_stop2531
Avio-Loc.Fontana,45.722808,10.930118,Trentino,bus_stop2532
"Coredo ""Rotatoria""",46.347618,11.081564,Trentino,bus_stop2533
Fondo-Ss42 Bv Via Fanch,46.429809,11.140896,Trentino,bus_stop2534
Dimaro-Via Campiglio,46.322945,10.875389,Trentino,bus_stop2535
Ruffre' Maso Seppi,46.418095,11.177382,Trentino,bus_stop2536
Feltre-Via Rizzarda Civ. 16,46.020981,11.900696,Trentino,bus_stop2537
Borgo-Bocciodromo,46.051718,11.454151,Trentino,bus_stop2538
Cornè-Piazzale Deposito,45.808537,10.977751,Trentino,bus_stop2539
Bivio Stedileri,45.873857,11.164279,Trentino,bus_stop2540
Denno Via Degasperi 42/A,46.279341,11.047304,Trentino,bus_stop2541
Cloz Loc. Panugola,46.41414,11.082417,Trentino,bus_stop2542
Villa S.Antonio,45.930264,10.824042,Trentino,bus_stop2543
Marilleva 1400,46.304256,10.809209,Trentino,bus_stop2544
Mori di Fronte Mc Donalds,45.860462,11.001505,Trentino,bus_stop2545
Bedollo Via Ronchi 4,46.168617,11.309505,Trentino,bus_stop2546
Flavon Via Nazionale 4/A,46.296405,11.032203,Trentino,bus_stop2547
Castione Bivio,45.836794,10.958175,Trentino,bus_stop2548
Telve Sp 110 Bv Via Borgo,46.064373,11.47668,Trentino,bus_stop2549
Castione Bivio,45.836287,10.958376,Trentino,bus_stop2550
Civezzano-Centro Europa,46.083394,11.199016,Trentino,bus_stop2551
Scurelle Via Della Palanca,46.063318,11.503591,Trentino,bus_stop2552
Spera Vvff,46.068752,11.510264,Trentino,bus_stop2553
Imer Loc. Casa Bianca,46.145315,11.801923,Trentino,bus_stop2554
Rovere' Via 4 Novembre 71,46.251032,11.183174,Trentino,bus_stop2555
Marilleva Sp 206 Km 6.4,46.303907,10.832287,Trentino,bus_stop2556
Denno Strada Stazione Ftm,46.263101,11.059533,Trentino,bus_stop2557
Favrio Civ. 51,45.999617,10.846235,Trentino,bus_stop2558
Pergine V. Via Dolomiti,46.067622,11.243142,Trentino,bus_stop2559
Revo'-Via Maffei,46.390023,11.064902,Trentino,bus_stop2560
Spera Via Strigno 16 Vvff,46.068367,11.51097,Trentino,bus_stop2561
Castelfondo-Castello,46.44822,11.12417,Trentino,bus_stop2562
Castelfondo Via Dante,46.45255,11.121682,Trentino,bus_stop2563
Roveda Sp233 Maso Obestol,46.082077,11.291209,Trentino,bus_stop2564
Malga Dimaro Bivio,46.276143,10.859475,Trentino,bus_stop2565
"Tomaselli Sp39 ""Chiesetta""",46.069092,11.528331,Trentino,bus_stop2566
Riva Loc. Dom,45.900289,10.833786,Trentino,bus_stop2567
Roveda-Maso Kopper,46.068848,11.301886,Trentino,bus_stop2568
Roveda-Maso Stiopetteri,46.07153,11.302333,Trentino,bus_stop2569
Campi Bivio Sp37 Dir.Lago di T,45.925445,10.815204,Trentino,bus_stop2570
Riva Del G.-Via Ardaro 43,45.891648,10.838258,Trentino,bus_stop2571
Campi Bv 37 Dir-X Loc Parisi,45.911474,10.809101,Trentino,bus_stop2572
Campi Loc.Zumiani,45.904194,10.815852,Trentino,bus_stop2573
Polsa Bivio,45.784295,10.944359,Trentino,bus_stop2574
Prada Bivio Per La Polsa,45.800632,10.955917,Trentino,bus_stop2575
Trento Via Segantini,46.075474,11.122348,Trentino,bus_stop2576
Samone Via Nuova Inferiore,46.079416,11.522996,Trentino,bus_stop2577
Cimego Piazza,45.912151,10.613052,Trentino,bus_stop2578
Cimego Chiesa,45.912841,10.612673,Trentino,bus_stop2579
Mezzana Ftm,46.313421,10.800472,Trentino,bus_stop2580
Mollaro Via Conci,46.295062,11.073417,Trentino,bus_stop2581
Coredo Via Tavon 42,46.353613,11.087953,Trentino,bus_stop2582
Mezzocorona-P.Le Leonardelli,46.217182,11.124912,Trentino,bus_stop2583
Mezz.Do Ex Sc. Media,46.216708,11.092584,Trentino,bus_stop2584
Darzo-Via Ten.C.Marini Civ.69,45.839034,10.548392,Trentino,bus_stop2585
Mezzana-Staz Ftm,46.313423,10.800342,Trentino,bus_stop2586
Mezzana-Parco Giochi,46.31664,10.796654,Trentino,bus_stop2587
Mezzana-Parco Giochi,46.316523,10.796703,Trentino,bus_stop2588
Fornace-Scuole,46.117676,11.205596,Trentino,bus_stop2589
Pieve Tesino Bv Val Malene,46.067592,11.612972,Trentino,bus_stop2590
Cavalese Via Mendini,46.289877,11.460891,Trentino,bus_stop2591
Civezzano-Strada Alla Fersina,46.088598,11.184386,Trentino,bus_stop2592
Civezzano-Via Fersina Avisio,46.086807,11.183436,Trentino,bus_stop2593
Lon-Via di Castel Tonin,46.084949,10.991516,Trentino,bus_stop2594
Mechel Civ. 63,46.354576,11.02543,Trentino,bus_stop2595
Sarnonico Kennedy,46.415641,11.140016,Trentino,bus_stop2596
Cavareno Bar Claudia,46.40687,11.137422,Trentino,bus_stop2597
Belvedere di Ronzone,46.427095,11.155536,Trentino,bus_stop2598
Ronzone,46.424248,11.151845,Trentino,bus_stop2599
Vervo' Via Castel Vervasium,46.307589,11.121514,Trentino,bus_stop2600
Vervo' Centro Sportivo Parch.,46.312697,11.122724,Trentino,bus_stop2601
Lover Via Lovernatico 94,46.247098,11.016189,Trentino,bus_stop2602
Vervo'-Via Trento Civ. 8,46.308432,11.115884,Trentino,bus_stop2603
Nomi-Casa di Riposo,45.927741,11.076695,Trentino,bus_stop2604
Sanzenone V. Belvedere 39,46.338958,11.044279,Trentino,bus_stop2605
Sanzenone V. Belvedere 9,46.337233,11.044137,Trentino,bus_stop2606
Pavillo.,46.331335,11.040783,Trentino,bus_stop2607
Tuenno Nord R,46.332317,11.025543,Trentino,bus_stop2608
Nanno Via Bergamo 5,46.319184,11.046842,Trentino,bus_stop2609
Nanno Via Bergamo 5. R,46.320091,11.046455,Trentino,bus_stop2610
Cunevo,46.282902,11.03996,Trentino,bus_stop2611
Canazei Via Pareda,46.476292,11.770949,Trentino,bus_stop2612
Monte Terlago Vallene,46.108409,11.04275,Trentino,bus_stop2613
Monte Terlago-Bivio,46.107982,11.035384,Trentino,bus_stop2614
Monte Terlago Boccari,46.107772,11.033513,Trentino,bus_stop2615
Mezzana-Ovest,46.316596,10.798329,Trentino,bus_stop2616
Mezzana Caseificio,46.315524,10.801255,Trentino,bus_stop2617
Mezzana-Est,46.317145,10.806868,Trentino,bus_stop2618
Molveno Difr.Hotel Panorama,46.142689,10.96326,Trentino,bus_stop2619
Feltre-Via Brigata Bologna,46.014809,11.876732,Trentino,bus_stop2620
Maso Milano,46.237431,11.053604,Trentino,bus_stop2621
Aldeno Via Roma,45.97911,11.09137,Trentino,bus_stop2622
Avio-Loc.Fontana,45.719125,10.928642,Trentino,bus_stop2623
Salorno-Staz. Fs,46.245442,11.202917,Trentino,bus_stop2624
Bivio Castelir,46.309552,11.682032,Trentino,bus_stop2625
Geche Bv Strada Del Postel,45.769728,11.114267,Trentino,bus_stop2626
Largo di Pradellano,46.076917,11.583666,Trentino,bus_stop2627
Strigno-Via Marconi 49,46.068321,11.52249,Trentino,bus_stop2628
Siror Via Valserena 33/A,46.189633,11.824225,Trentino,bus_stop2629
Assizzi Bivio-Dir. Trento,46.048613,11.254122,Trentino,bus_stop2630
Pergheri,45.881564,11.155106,Trentino,bus_stop2631
Costa di Terragnolo Parcheggio,45.88107,11.149816,Trentino,bus_stop2632
Margone Sp18 Al Km. 0.700,46.068797,10.97159,Trentino,bus_stop2633
"Tesero Sp 215 ""Casa di Riposo""",46.29528,11.504644,Trentino,bus_stop2634
Cunevo Sp67,46.285817,11.037498,Trentino,bus_stop2635
Maso Colpi Strada Dell'olmo 26,45.992321,11.320752,Trentino,bus_stop2636
Cunevo-Dir. Trento,46.285934,11.037956,Trentino,bus_stop2637
Vigo di Ton Sp. 203/Sp.124,46.265464,11.077673,Trentino,bus_stop2638
Cloz Via di S.Maria,46.415487,11.083092,Trentino,bus_stop2639
Trento-Via Galassa,46.113158,11.0902,Trentino,bus_stop2640
Lizzanella-Via Del Garda Lidl,45.872831,11.028429,Trentino,bus_stop2641
Bezzecca-Via Lamarmora,45.896609,10.719659,Trentino,bus_stop2642
Pongan,46.206608,11.946447,Trentino,bus_stop2643
Nogarei,46.20786,11.951984,Trentino,bus_stop2644
Masoch,46.21234,11.953456,Trentino,bus_stop2645
Gosaldo-S.Andrea 12,46.223984,11.957751,Trentino,bus_stop2646
Sant'andrea,46.229018,11.957282,Trentino,bus_stop2647
Forcella Aurine,46.236436,11.974556,Trentino,bus_stop2648
Titele,46.208574,11.931267,Trentino,bus_stop2649
I Salesiani,46.248374,11.981688,Trentino,bus_stop2650
Voltago,46.271381,12.004612,Trentino,bus_stop2651
Frassenè,46.254864,11.984052,Trentino,bus_stop2652
I Bertoi,46.259592,11.988785,Trentino,bus_stop2653
Contura,46.274088,12.009484,Trentino,bus_stop2654
Le Corone,46.275811,12.01686,Trentino,bus_stop2655
Cristo Pianezze,46.281139,12.019918,Trentino,bus_stop2656
